Id;País;1970;1970;1971;1971;1972;1972;1973;1973;1974;1974;1975;1975;1976;1976;1977;1977;1978;1978;1979;1979;1980;1980;1981;1981;1982;1982;1983;1983;1984;1984;1985;1985;1986;1986;1987;1987;1988;1988;1989;1989;1990;1990;1991;1991;1992;1992;1993;1993;1994;1994;1995;1995;1996;1996;1997;1997;1998;1998;1999;1999;2000;2000;2001;2001;2002;2002;2003;2003;2004;2004;2005;2005;2006;2006;2007;2007;2008;2008;2009;2009;2010;2010;2011;2011;2012;2012;2013;2013;2014;2014;2015;2015;2016;2016;2017;2017;2018;2018;2019;2019;2020;2020;2021;2021
22;Hungria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;675;1837;387;1165;657;1775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;1317;1020;2984;518;1715;0;0;1238;5927;1624;6960;1802;5977;585;1379;765;2061;1142;2471
23;Indonesia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;271;66;529;0;0;0;0
24;Irlanda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;391;4062;0;0;0;0;0;0;0;0;0;0;0;0
25;Israel;0;0;360;349;0;0;27;36;0;0;0;0;0;0;450;700;0;0;180;370;585;1435;360;985;360;1001;270;749;720;1880;0;0;909;1672;765;1720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;1510;1152;3853;1890;6233;1935;5346;4968;13263;2250;6382;5220;22638;1350;6912;0;0;1224;5467;990;11627;310;6552;0;0;0;0;0;0;0;0;0;0;0;0;5035;17085;296;9540;0;0
26;Itália;0;0;554;485;5054;3328;5854;5395;24637;24784;22782;19240;11917;9896;19995;17483;7119;8916;16234;18345;20932;33860;17290;20568;32542;35237;9000;7645;2430;1917;12456;15821;20355;29342;16640;22399;31077;39084;26802;68918;24120;73084;35118;101279;17241;50017;132449;265440;232676;501486;230441;554770;203645;480610;162568;485282;234227;853007;498453;1678442;488816;1303096;1009289;2476201;1484899;3020296;1209558;2627321;1033793;2850765;1092021;2880464;1410249;4279286;1236636;4541086;1051675;4474690;693765;2984665;1079836;4703738;1137610;4966429;1123066;4953550;978230;4223637;1095148;4462987;1017420;3670403;1089617;3467993;3065767;5635842;2147490;5947967;1874314;4790173;1524542;3544718;1093108;3142129
27;Luxemburgo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;1115;0;0;0;0;0;0;0;0;0;0;208;1902;518;4067;0;0;0;0
28;Mexico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8122;13185;0;0;0;0;0;0;0;0;0;0;0;0;4158;6060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;834;0;0;0;0;0;0;0;0;1154;9334;0;0;0;0;95;777;133;1104;0;0;0;0
29;Nova Zelândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;3921;630;5106;720;6858;135;861;270;3046;180;1950;450;3023;135;1684;0;0;0;0;0;0;72;657;0;0;0;0
30;Paises Baixos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;10695;827;47027;3412;151690;0;0
31;Panama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15057;30546;0;0;0;0;0;0
32;Peru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;977;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;Portugal;1603;2240;2054;3090;12768;18479;30074;39670;15886;29585;2147;3798;3972;7084;931;1462;11077;18687;8967;19683;4242;8979;284778;368103;242143;311212;231759;274033;126855;136371;245613;247970;436485;468813;228933;273749;225450;303888;7740;16240;9467;24269;4185;11095;4545;10906;6870;19783;17827;43097;11745;37615;14861;47858;42736;130895;4386;16971;15501;45223;12622;41797;20653;44980;14033;52317;17170;57304;30305;99071;10588;41905;35035;146528;38385;181318;62471;273717;31170;164404;74184;326868;53756;317547;77260;382541;66552;331054;60430;316889;59472;223379;88448;321629;123786;492083;128802;526987;144296;621259;102324;324099;65238;277677
34;Reino Unido;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467;4211;0;0;350;2424;3834;104831;1320;11869;2309;17975;254;3016
35;Romenia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;743;1011;488;528;0;0;0;0;0;0;0;0;0;0;432;2271
36;Suíça;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;711;0;0;576;4031;0;0;481;15222;66;376
37;Tunisia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;870;2091;1988;4035;800;3887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;Ucrânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1739;2423;0;0;0;0;0;0;0;0;0;0
39;Uruguai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11813;44125;8161;33049;2430;9720;0;0;1746;4140;9417;35558;887;4090;1722;5100;180;1440;193;372;10755;51557;7807;20021;1755;8372;900;10200;5850;19080;135;932;87;600;0;0;1068;3310;1760;2832;7880;42863;1080;7920;776;5786;2241;22983;2908;18124;8947;47217
40;Não consta na tabela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3133;23378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;Não declarados;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;Outros;291;1859;3772;2358;576;454;24;10054;1801;2999;13096;17961;20;118;0;0;0;0;0;0;0;0;6075;15875;1350;10200;1188;8588;1080;7152;450;700;2934;5056;0;0;1800;2600;0;0;1170;5042;3935;12358;688;3301;3902;10176;8979;19787;20108;40703;8771;34875;6414;58248;2720;16836;2117;5818;2575;16650;450;1359;0;0;0;0;0;0;1043;3445;7389;27891;7338;42896;0;0;972;2665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
