"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"19.10.2005","29.297","29.072","29.558","28.596","131,58M","0,79%"
"18.10.2005","29.068","30.241","30.451","29.068","115,75M","-3,88%"
"17.10.2005","30.242","29.777","30.377","29.777","115,26M","1,58%"
"14.10.2005","29.770","29.880","30.251","29.090","112,51M","-0,37%"
"13.10.2005","29.880","30.561","30.561","29.337","166,34M","-2,40%"
"11.10.2005","30.614","30.275","30.775","30.275","148,29M","1,11%"
"10.10.2005","30.277","29.982","30.502","29.982","106,64M","1,02%"
"07.10.2005","29.973","29.227","30.213","29.227","115,58M","2,55%"
"06.10.2005","29.227","30.165","30.241","28.893","167,10M","-3,10%"
"05.10.2005","30.164","31.272","31.272","30.118","122,33M","-3,58%"
"04.10.2005","31.284","31.857","32.052","31.235","197,57M","-1,80%"
"03.10.2005","31.856","31.582","31.985","31.542","139,64M","0,86%"
"30.09.2005","31.584","31.209","31.584","31.135","134,16M","1,20%"
"29.09.2005","31.209","31.318","31.524","30.839","122,12M","-0,35%"
"28.09.2005","31.317","30.879","31.405","30.879","127,07M","1,43%"
"27.09.2005","30.875","31.146","31.219","30.593","126,12M","-0,86%"
"26.09.2005","31.141","31.301","31.565","30.957","133,02M","-0,49%"
"23.09.2005","31.294","30.683","31.371","30.683","242,24M","2,01%"
"22.09.2005","30.678","30.839","30.931","30.422","113,99M","-0,52%"
"21.09.2005","30.837","30.059","30.890","29.815","159,29M","2,59%"
"20.09.2005","30.059","30.076","30.370","29.889","179,79M","-0,06%"
"19.09.2005","30.076","29.816","30.076","29.715","140,10M","0,87%"
"16.09.2005","29.816","29.368","29.863","29.368","91,36M","1,53%"
"15.09.2005","29.366","29.048","29.561","29.048","102,84M","1,09%"
"14.09.2005","29.050","28.874","29.152","28.842","106,96M","0,61%"
"13.09.2005","28.873","29.084","29.194","28.814","94,85M","-0,73%"
"12.09.2005","29.086","29.308","29.331","28.991","61,77M","-0,76%"
"09.09.2005","29.308","28.837","29.387","28.820","87,45M","1,66%"
"08.09.2005","28.828","28.855","28.956","28.709","58,77M","-0,09%"
"06.09.2005","28.855","28.523","28.855","28.338","87,36M","1,17%"
"05.09.2005","28.522","28.322","28.579","28.322","46,13M","0,72%"
"02.09.2005","28.319","27.972","28.347","27.972","109,50M","1,28%"
"01.09.2005","27.962","28.044","28.237","27.799","102,02M","-0,29%"
"31.08.2005","28.045","27.626","28.072","27.626","149,62M","1,60%"
"30.08.2005","27.604","27.385","27.619","27.339","69,51M","0,80%"
"29.08.2005","27.385","27.113","27.432","26.981","61,09M","1,07%"
"26.08.2005","27.095","27.397","27.422","27.008","74,29M","-1,12%"
"25.08.2005","27.402","26.712","27.403","26.712","105,80M","2,58%"
"24.08.2005","26.712","26.769","26.862","26.479","96,06M","-0,21%"
"23.08.2005","26.769","27.261","27.264","26.648","66,39M","-1,80%"
"22.08.2005","27.261","26.647","27.287","26.647","87,56M","2,32%"
"19.08.2005","26.644","26.909","27.183","26.129","188,77M","-0,95%"
"18.08.2005","26.900","27.395","27.419","26.806","105,88M","-1,88%"
"17.08.2005","27.416","27.084","27.519","27.057","231,51M","1,24%"
"16.08.2005","27.080","27.376","27.696","26.967","127,78M","-1,08%"
"15.08.2005","27.375","26.960","27.413","26.944","136,16M","1,57%"
"12.08.2005","26.951","26.629","26.951","25.734","133,06M","1,19%"
"11.08.2005","26.633","27.099","27.512","26.494","148,34M","-1,78%"
"10.08.2005","27.117","27.291","27.606","26.935","143,98M","-0,64%"
"09.08.2005","27.291","26.711","27.291","26.711","87,22M","2,17%"
"08.08.2005","26.711","26.521","26.985","26.521","86,05M","0,73%"
"05.08.2005","26.518","26.469","26.881","26.350","81,67M","0,18%"
"04.08.2005","26.470","26.714","26.960","26.440","75,29M","-0,91%"
"03.08.2005","26.714","26.789","27.317","26.638","120,85M","-0,28%"
"02.08.2005","26.789","26.325","26.824","26.325","111,58M","1,87%"
"01.08.2005","26.298","26.042","26.452","25.911","105,83M","0,98%"
"29.07.2005","26.042","26.065","26.306","25.946","115,05M","-0,10%"
"28.07.2005","26.068","25.340","26.125","25.340","144,82M","2,88%"
"27.07.2005","25.338","24.882","25.362","24.774","150,58M","1,89%"
"26.07.2005","24.868","24.506","24.899","24.328","158,98M","1,38%"
"25.07.2005","24.531","25.388","25.388","24.410","218,22M","-3,39%"
"22.07.2005","25.391","25.834","25.848","25.244","166,89M","-1,75%"
"21.07.2005","25.842","25.706","25.964","25.505","109,50M","0,54%"
"20.07.2005","25.705","25.268","25.795","24.970","130,63M","1,72%"
"19.07.2005","25.271","25.312","25.312","24.960","119,27M","-0,20%"
"18.07.2005","25.321","25.222","25.412","24.916","52,17M","0,39%"
"15.07.2005","25.222","25.916","25.916","25.222","72,88M","-2,69%"
"14.07.2005","25.920","25.859","26.142","25.725","113,35M","0,25%"
"13.07.2005","25.856","25.557","26.043","25.557","107,28M","1,25%"
"12.07.2005","25.536","25.027","25.576","24.932","94,91M","2,08%"
"11.07.2005","25.016","24.425","25.032","24.425","100,42M","2,43%"
"08.07.2005","24.423","24.452","24.657","24.287","142,73M","-0,11%"
"07.07.2005","24.450","24.513","24.603","24.192","103,32M","-0,27%"
"06.07.2005","24.517","24.677","24.677","24.267","135,93M","-0,64%"
"05.07.2005","24.675","25.042","25.059","24.526","154,51M","-1,48%"
"04.07.2005","25.045","25.314","25.314","24.899","28,09M","-1,05%"
"01.07.2005","25.311","25.051","25.409","25.047","51,03M","1,04%"
"30.06.2005","25.051","25.132","25.279","25.051","70,92M","-0,30%"
"29.06.2005","25.126","25.267","25.451","25.031","53,12M","-0,53%"
"28.06.2005","25.261","25.226","25.454","25.098","71,92M","0,14%"
"27.06.2005","25.226","24.917","25.306","24.640","60,29M","1,24%"
"24.06.2005","24.917","24.811","25.011","24.725","57,69M","0,41%"
"23.06.2005","24.816","25.678","25.704","24.816","150,38M","-3,36%"
"22.06.2005","25.678","25.730","25.755","25.324","82,46M","-0,17%"
"21.06.2005","25.722","26.046","26.130","25.578","113,73M","-1,24%"
"20.06.2005","26.046","26.093","26.142","25.764","74,12M","-0,18%"
"17.06.2005","26.093","25.752","26.267","25.752","151,34M","1,33%"
"16.06.2005","25.751","25.479","25.895","25.479","112,95M","1,06%"
"15.06.2005","25.481","25.744","25.744","24.916","172,37M","-1,02%"
"14.06.2005","25.744","24.898","25.789","24.330","240,23M","3,38%"
"13.06.2005","24.902","24.955","25.309","24.846","78,26M","-0,20%"
"10.06.2005","24.951","24.484","25.049","24.484","71,08M","1,91%"
"09.06.2005","24.484","24.702","24.702","24.224","134,46M","-0,88%"
"08.06.2005","24.702","25.026","25.423","24.645","103,16M","-1,30%"
"07.06.2005","25.026","25.556","25.556","24.933","140,64M","-2,07%"
"06.06.2005","25.556","26.363","26.363","25.217","126,94M","-3,07%"
"03.06.2005","26.366","26.642","26.692","26.145","140,71M","-1,03%"
"02.06.2005","26.640","25.950","26.755","25.930","199,89M","2,66%"
"01.06.2005","25.949","25.209","25.993","25.209","155,22M","2,94%"
"31.05.2005","25.207","25.426","25.633","25.154","115,39M","-0,85%"
"30.05.2005","25.424","25.248","25.616","25.215","50,57M","0,67%"
"27.05.2005","25.255","24.480","25.270","24.480","110,95M","3,17%"
"25.05.2005","24.478","24.541","24.682","24.345","98,21M","-0,27%"
"24.05.2005","24.545","24.215","24.583","24.012","131,76M","1,36%"
"23.05.2005","24.215","24.525","24.586","24.208","72,22M","-1,25%"
"20.05.2005","24.522","24.827","24.836","24.494","55,83M","-1,23%"
"19.05.2005","24.829","24.882","24.882","24.530","80,97M","-0,28%"
"18.05.2005","24.898","24.410","24.967","24.410","111,18M","1,99%"
"17.05.2005","24.413","24.362","24.513","24.024","73,14M","0,14%"
"16.05.2005","24.379","23.883","24.381","23.765","98,37M","2,06%"
"13.05.2005","23.887","24.115","24.260","23.680","144,51M","-0,95%"
"12.05.2005","24.117","24.699","24.923","23.985","124,49M","-2,35%"
"11.05.2005","24.699","24.765","24.837","24.290","126,73M","-0,26%"
"10.05.2005","24.763","25.467","25.530","24.636","114,02M","-2,76%"
"09.05.2005","25.465","25.593","25.623","25.404","109,88M","-0,49%"
"06.05.2005","25.589","25.437","25.808","25.437","113,83M","0,60%"
"05.05.2005","25.436","25.478","25.697","25.225","145,68M","-0,15%"
"04.05.2005","25.474","24.738","25.560","24.738","121,03M","3,07%"
"03.05.2005","24.716","24.711","24.926","24.548","104,69M","0,04%"
"02.05.2005","24.705","24.847","24.904","24.468","141,19M","-0,56%"
"29.04.2005","24.844","24.454","24.858","24.154","254,07M","1,65%"
"28.04.2005","24.440","25.238","25.238","24.423","225,90M","-3,18%"
"27.04.2005","25.242","25.295","25.295","24.886","151,30M","-0,25%"
"26.04.2005","25.305","25.232","25.563","25.067","96,44M","0,29%"
"25.04.2005","25.232","24.769","25.297","24.744","86,27M","1,88%"
"22.04.2005","24.767","25.062","25.428","24.691","92,95M","-1,18%"
"20.04.2005","25.062","25.566","25.692","24.954","99,01M","-1,97%"
"19.04.2005","25.566","24.877","25.566","24.877","122,09M","2,77%"
"18.04.2005","24.877","24.656","24.965","24.420","78,86M","0,90%"
"15.04.2005","24.656","25.000","25.115","24.575","102,18M","-1,31%"
"14.04.2005","24.984","26.069","26.113","24.949","136,64M","-4,15%"
"13.04.2005","26.066","26.206","26.579","26.057","290,56M","-0,53%"
"12.04.2005","26.206","25.900","26.324","25.611","147,36M","1,18%"
"11.04.2005","25.900","25.884","25.943","25.695","55,06M","0,06%"
"08.04.2005","25.885","26.305","26.310","25.826","59,63M","-1,61%"
"07.04.2005","26.308","25.695","26.308","25.656","142,81M","2,38%"
"06.04.2005","25.695","26.038","26.254","25.615","102,71M","-1,32%"
"05.04.2005","26.038","26.407","26.724","25.965","112,51M","-1,39%"
"04.04.2005","26.407","26.770","26.770","26.204","95,24M","-1,37%"
"01.04.2005","26.774","26.612","27.178","26.612","99,39M","0,61%"
"31.03.2005","26.611","26.471","26.768","26.259","81,35M","0,53%"
"30.03.2005","26.470","25.861","26.470","25.861","102,33M","2,43%"
"29.03.2005","25.842","26.259","26.620","25.761","99,53M","-1,58%"
"28.03.2005","26.257","26.705","26.705","26.224","85,06M","-1,66%"
"24.03.2005","26.702","26.267","26.827","26.267","77,79M","1,73%"
"23.03.2005","26.248","26.613","26.792","26.131","117,33M","-1,39%"
"22.03.2005","26.618","27.419","27.844","26.480","138,19M","-2,89%"
"21.03.2005","27.411","27.587","27.633","27.214","89,75M","-0,66%"
"18.03.2005","27.593","28.088","28.174","27.498","132,58M","-1,75%"
"17.03.2005","28.086","27.824","28.162","27.319","98,46M","0,93%"
"16.03.2005","27.827","27.587","27.841","27.260","128,15M","0,87%"
"15.03.2005","27.588","28.107","28.300","27.455","118,12M","-1,82%"
"14.03.2005","28.099","28.075","28.135","27.715","123,75M","0,09%"
"11.03.2005","28.075","28.567","28.932","28.008","180,42M","-1,72%"
"10.03.2005","28.567","28.511","28.682","28.049","265,02M","0,19%"
"09.03.2005","28.514","29.018","29.058","28.381","134,41M","-1,75%"
"08.03.2005","29.021","29.452","29.452","28.883","152,15M","-1,47%"
"07.03.2005","29.455","29.464","29.584","29.183","138,84M","0,88%"
"04.03.2005","29.197","28.676","29.228","28.676","228,27M","1,84%"
"03.03.2005","28.668","28.204","28.766","28.204","107,09M","1,66%"
"02.03.2005","28.200","27.730","28.200","27.498","82,65M","1,69%"
"01.03.2005","27.730","28.135","28.137","27.643","102,72M","-1,45%"
"28.02.2005","28.139","28.423","28.555","27.799","71,01M","-1,01%"
"25.02.2005","28.425","28.429","28.778","28.178","117,64M","-0,04%"
"24.02.2005","28.436","27.198","28.436","27.198","173,35M","4,55%"
"23.02.2005","27.198","26.746","27.198","26.746","130,55M","1,71%"
"22.02.2005","26.740","26.856","27.329","26.620","182,97M","-0,42%"
"21.02.2005","26.853","26.730","27.094","26.698","60,65M","0,36%"
"18.02.2005","26.756","27.086","27.184","26.707","96,45M","-1,24%"
"17.02.2005","27.091","26.385","27.159","26.385","149,00M","2,68%"
"16.02.2005","26.384","26.611","26.683","26.312","302,53M","-0,85%"
"15.02.2005","26.610","26.532","26.660","26.212","115,63M","0,29%"
"14.02.2005","26.532","26.660","26.753","26.321","105,93M","-0,52%"
"11.02.2005","26.671","26.414","26.786","26.132","145,81M","0,96%"
"10.02.2005","26.416","26.314","26.456","25.882","111,85M","0,39%"
"09.02.2005","26.314","25.733","26.314","25.733","79,78M","2,26%"
"04.02.2005","25.732","24.874","25.736","24.818","140,40M","3,45%"
"03.02.2005","24.874","24.606","24.896","24.548","87,13M","1,09%"
"02.02.2005","24.605","24.150","24.624","24.139","110,71M","1,89%"
"01.02.2005","24.149","24.392","24.506","24.073","133,94M","-0,84%"
"31.01.2005","24.353","23.970","24.399","23.970","74,03M","1,61%"
"28.01.2005","23.968","24.006","24.056","23.595","125,49M","-0,26%"
"27.01.2005","24.030","24.529","24.529","23.869","133,42M","-2,04%"
"26.01.2005","24.530","24.207","24.555","24.207","95,26M","1,37%"
"24.01.2005","24.198","23.819","24.302","23.813","64,59M","1,59%"
"21.01.2005","23.818","23.618","24.006","23.609","97,40M","0,88%"
"20.01.2005","23.610","24.271","24.271","23.534","182,06M","-2,72%"
"19.01.2005","24.271","24.091","24.465","24.091","113,11M","0,76%"
"18.01.2005","24.089","24.515","24.515","24.019","179,42M","-1,74%"
"17.01.2005","24.515","24.924","25.022","24.515","75,06M","-1,64%"
"14.01.2005","24.924","24.802","24.966","24.481","117,14M","0,48%"
"13.01.2005","24.806","24.523","24.919","24.523","91,08M","1,21%"
"12.01.2005","24.510","24.370","24.560","23.983","107,12M","0,57%"
"11.01.2005","24.370","24.295","24.457","24.127","111,40M","0,32%"
"10.01.2005","24.292","24.747","24.825","24.086","126,23M","-1,84%"
"07.01.2005","24.747","24.376","24.874","24.376","104,96M","1,56%"
"06.01.2005","24.367","24.695","24.808","24.250","151,17M","-1,32%"
"05.01.2005","24.692","24.859","25.001","24.523","127,42M","-0,63%"
"04.01.2005","24.848","25.722","25.873","24.791","146,14M","-3,40%"
"03.01.2005","25.722","26.193","26.492","25.671","115,64M","-1,81%"
"30.12.2004","26.196","26.171","26.270","26.108","138,64M","0,13%"
"29.12.2004","26.161","26.117","26.245","26.091","123,40M","0,17%"
"28.12.2004","26.117","25.937","26.145","25.919","867,49M","0,69%"
"27.12.2004","25.937","25.862","26.084","25.862","760,81M","0,23%"
"23.12.2004","25.878","25.719","25.971","25.618","101,26M","0,60%"
"22.12.2004","25.723","25.892","26.075","25.713","994,96M","-0,64%"
"21.12.2004","25.890","25.537","25.898","25.465","818,76M","1,38%"
"20.12.2004","25.537","25.661","25.772","25.456","124,93M","-0,48%"
"17.12.2004","25.659","25.835","25.835","25.474","168,82M","-0,67%"
"16.12.2004","25.831","25.561","25.877","25.543","353,88M","1,00%"
"15.12.2004","25.576","25.568","25.919","25.363","562,47M","0,05%"
"14.12.2004","25.563","25.226","25.568","25.226","266,00M","1,34%"
"13.12.2004","25.225","24.933","25.260","24.867","121,15M","1,17%"
"10.12.2004","24.933","24.530","24.954","24.494","116,49M","1,66%"
"09.12.2004","24.526","24.970","25.053","24.452","168,67M","-1,77%"
"08.12.2004","24.968","24.988","25.041","24.615","308,29M","-0,08%"
"07.12.2004","24.989","25.632","25.667","24.945","319,91M","-2,51%"
"06.12.2004","25.633","25.474","25.709","25.430","170,88M","0,65%"
"03.12.2004","25.468","25.218","25.604","25.218","162,91M","1,06%"
"02.12.2004","25.200","25.235","25.360","25.057","118,98M","-0,14%"
"01.12.2004","25.235","25.129","25.381","25.118","141,35M","0,42%"
"30.11.2004","25.128","24.855","25.160","24.736","149,82M","1,10%"
"29.11.2004","24.855","25.000","25.084","24.653","150,26M","-0,57%"
"26.11.2004","24.998","24.867","25.072","24.756","875,13M","0,53%"
"25.11.2004","24.867","24.372","24.872","24.372","111,20M","2,04%"
"24.11.2004","24.368","24.339","24.641","24.339","167,45M","0,11%"
"23.11.2004","24.340","24.446","24.684","24.290","188,95M","-0,43%"
"22.11.2004","24.445","24.034","24.508","23.839","183,53M","1,71%"
"19.11.2004","24.034","24.147","24.361","23.848","271,44M","-0,45%"
"18.11.2004","24.143","24.167","24.325","23.845","283,77M","-0,11%"
"17.11.2004","24.170","23.772","24.289","23.772","255,05M","1,67%"
"16.11.2004","23.772","24.035","24.035","23.698","157,35M","-1,10%"
"12.11.2004","24.035","23.524","24.035","23.524","288,47M","2,19%"
"11.11.2004","23.521","23.457","23.521","23.192","168,62M","0,28%"
"10.11.2004","23.455","23.223","23.479","23.223","148,84M","1,03%"
"09.11.2004","23.216","23.213","23.305","23.022","280,95M","0,02%"
"08.11.2004","23.212","23.542","23.542","23.072","141,14M","-1,40%"
"05.11.2004","23.542","23.864","24.000","23.499","205,59M","-1,42%"
"04.11.2004","23.880","23.660","23.963","23.629","178,03M","0,93%"
"03.11.2004","23.660","23.275","23.770","23.275","226,71M","1,66%"
"01.11.2004","23.273","23.050","23.309","22.941","857,03M","0,96%"
"29.10.2004","23.052","22.945","23.089","22.877","151,63M","0,54%"
"28.10.2004","22.929","23.171","23.171","22.826","126,48M","-1,05%"
"27.10.2004","23.171","22.861","23.228","22.783","199,19M","1,41%"
"26.10.2004","22.849","22.603","22.849","22.557","174,98M","1,09%"
"25.10.2004","22.603","22.735","22.735","22.390","190,30M","-0,58%"
"22.10.2004","22.735","23.061","23.326","22.692","248,42M","-1,40%"
"21.10.2004","23.059","22.873","23.116","22.779","173,27M","0,81%"
"20.10.2004","22.873","22.893","22.929","22.565","212,83M","-0,09%"
"19.10.2004","22.893","23.411","23.621","22.887","237,32M","-2,21%"
"18.10.2004","23.411","23.368","23.448","23.021","174,22M","0,18%"
"15.10.2004","23.368","22.961","23.422","22.961","148,92M","1,78%"
"14.10.2004","22.959","23.287","23.287","22.865","163,42M","-1,42%"
"13.10.2004","23.289","23.953","24.066","23.068","373,50M","-2,77%"
"11.10.2004","23.954","23.928","24.091","23.921","211,72M","0,11%"
"08.10.2004","23.927","24.120","24.346","23.914","287,43M","-0,74%"
"07.10.2004","24.104","24.014","24.141","23.814","188,44M","0,32%"
"06.10.2004","24.027","24.205","24.205","23.899","219,93M","-0,74%"
"05.10.2004","24.205","24.150","24.362","23.946","231,59M","0,23%"
"04.10.2004","24.150","23.784","24.173","23.784","239,09M","1,57%"
"01.10.2004","23.777","23.246","23.777","23.246","207,45M","2,29%"
"30.09.2004","23.245","23.210","23.423","23.183","231,34M","0,16%"
"29.09.2004","23.208","23.230","23.287","23.069","207,21M","-0,10%"
"28.09.2004","23.231","22.834","23.275","22.593","259,00M","1,74%"
"27.09.2004","22.834","22.981","22.981","22.733","194,85M","-0,60%"
"24.09.2004","22.972","22.944","23.110","22.892","174,89M","0,12%"
"23.09.2004","22.944","22.749","23.006","22.749","268,95M","0,86%"
"22.09.2004","22.749","23.106","23.207","22.697","187,61M","-1,54%"
"21.09.2004","23.106","23.078","23.268","22.916","232,21M","0,12%"
"20.09.2004","23.078","23.079","23.485","23.078","260,56M","0,02%"
"17.09.2004","23.074","22.876","23.190","22.876","257,55M","0,86%"
"16.09.2004","22.876","22.346","22.897","22.346","309,40M","2,38%"
"15.09.2004","22.344","22.310","22.577","22.213","161,21M","0,15%"
"14.09.2004","22.309","21.810","22.348","21.741","278,64M","2,29%"
"13.09.2004","21.809","21.970","22.226","21.739","207,83M","-0,72%"
"10.09.2004","21.968","22.276","22.299","21.846","301,17M","-1,43%"
"09.09.2004","22.286","22.536","22.622","22.071","219,08M","-1,10%"
